Minute,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
2465,28,25,0,30,19,7,6,6,25,10
2466,29,23,6,22,21,2,8,24,23,13
2467,27,19,2,14,17,6,9,5,14,10
2468,29,18,8,11,24,4,6,30,10,10
2469,31,20,9,29,25,4,8,1,18,9
2470,22,21,7,7,18,5,22,1,18,11
2471,34,24,0,14,22,2,9,7,18,10
2472,32,14,8,7,21,3,7,2,18,12
2473,25,23,6,9,26,3,11,15,19,9
2474,30,19,4,19,21,1,4,4,17,13
2475,24,22,10,20,19,10,8,4,22,9
2476,32,23,3,6,15,2,13,3,24,9
2477,31,22,3,32,21,2,16,15,18,7
2478,29,23,5,17,22,1,8,53,20,10
2479,31,18,5,19,21,1,5,2,26,10
2480,36,22,1,30,26,1,6,0,16,9
2481,30,26,10,12,18,2,10,2,24,9
2482,29,14,0,19,20,1,17,4,20,11
2483,39,25,2,28,25,5,7,0,23,8
2484,29,14,4,22,18,2,13,1,21,11
2485,27,21,9,10,15,4,8,2,15,13
2486,24,20,12,29,17,13,10,9,20,10
2487,29,33,0,16,23,2,12,29,17,12
2488,24,18,1,19,24,2,7,13,21,7
2489,25,22,19,20,16,12,11,8,27,9
2490,33,23,5,22,22,4,9,3,25,12
2491,33,24,3,11,18,6,4,16,17,9
2492,26,18,3,7,21,6,10,1,26,13
2493,29,26,6,21,18,7,12,7,19,3
2494,24,20,9,27,16,14,13,9,26,9
2495,38,14,1,33,19,14,5,1,26,11
2496,36,26,8,7,14,15,5,29,18,11
2497,30,23,8,19,17,8,8,25,19,9
2498,29,11,2,14,23,7,15,2,18,11
2499,38,24,3,18,19,3,7,9,21,6
2500,22,19,1,15,20,1,6,7,14,7
2501,29,19,9,5,17,2,8,3,18,10
2502,31,16,4,6,19,2,2,14,23,9
2503,34,14,1,6,24,1,7,128,23,11
2504,18,16,0,9,18,13,11,2,16,11
2505,29,14,4,22,23,1,15,4,19,7
2506,30,23,0,13,19,2,6,1,21,11
2507,33,23,2,23,19,1,7,3,26,12
2508,33,11,14,30,19,24,9,6,19,10
2509,27,12,4,7,21,12,3,10,22,13
2510,28,19,4,17,17,3,7,6,23,7
2511,28,29,15,9,25,25,9,22,13,10
2512,33,29,10,16,21,5,9,9,18,11
2513,21,16,0,33,18,2,8,50,26,11
2514,29,21,8,13,17,3,6,2,24,13
2515,33,27,1,24,26,2,7,2,14,9
2516,14,25,1,14,20,7,3,5,16,11
2517,27,16,0,16,23,2,15,8,27,12
2518,26,14,11,20,20,7,5,11,14,12
2519,30,18,2,12,21,1,13,18,23,11
2520,37,21,0,16,18,10,5,36,21,10
2521,34,39,5,15,17,2,5,25,20,9
2522,33,19,7,8,22,3,4,4,22,14
2523,34,17,5,30,19,1,8,18,15,10
2524,33,18,1,9,22,11,13,18,23,11
2525,25,26,2,34,20,1,9,4,19,13
2526,33,24,8,6,19,1,8,1,23,10
2527,34,15,14,5,21,3,4,19,12,13
2528,28,17,1,22,16,7,16,3,17,11
2529,24,20,2,21,26,4,3,6,20,10
2530,30,18,1,23,23,1,9,10,14,10
2531,27,20,5,11,20,1,7,12,21,8
2532,22,22,14,28,21,1,13,3,20,9
2533,25,18,4,33,22,7,16,2,13,9
2534,26,27,16,14,18,4,11,1,20,11
2535,34,24,4,9,24,15,14,51,25,7
2536,21,14,0,26,23,3,6,6,15,9
2537,36,20,0,29,14,3,14,5,21,13
2538,26,20,15,22,15,3,13,3,21,7
2539,33,19,4,11,21,10,6,6,23,10
2540,29,28,5,10,16,8,10,3,17,10
2541,30,19,0,14,14,12,6,9,26,10
2542,33,15,1,34,24,2,10,15,16,12
2543,32,19,0,14,24,3,9,10,16,6
2544,41,24,6,21,21,4,10,10,19,10
2545,26,23,1,18,21,1,6,39,12,13
2546,24,22,6,8,21,3,15,4,21,9
2547,28,21,0,5,19,3,6,4,25,10
2548,34,19,5,26,20,1,6,14,19,8
2549,30,29,3,15,21,6,6,5,13,9
2550,29,17,3,10,15,5,8,19,27,15
2551,28,10,3,15,20,1,13,10,21,8
2552,33,17,5,11,16,10,26,3,23,12
2553,34,19,2,12,20,3,12,10,19,10
2554,27,23,9,34,21,1,18,19,20,12
2555,31,21,2,32,20,7,10,17,17,7
2556,32,22,3,9,17,1,6,35,18,11
2557,23,28,2,9,18,5,19,60,24,9
2558,25,15,11,19,19,4,5,6,21,9
2559,29,22,4,18,26,2,10,38,26,6
2560,32,17,5,14,27,2,9,45,12,11
2561,38,15,4,12,26,1,7,3,21,10
2562,32,25,0,9,21,1,17,1,23,8
2563,26,22,2,27,20,4,13,22,23,10
2564,30,14,0,9,19,4,9,1,19,12
2565,26,22,8,18,17,2,7,10,16,9
2566,30,14,0,33,17,1,14,46,28,6
2567,29,22,0,29,19,3,5,12,15,8
2568,26,21,4,15,21,8,5,8,25,10
2569,35,17,2,16,22,7,12,5,21,9
2570,21,18,0,17,15,1,8,87,29,8
2571,27,21,2,17,20,1,3,0,23,9
2572,30,16,3,21,17,6,12,19,22,6
2573,40,15,2,25,20,16,8,5,23,8
2574,30,21,0,34,17,2,6,13,19,13
2575,28,16,0,28,23,8,17,10,14,9
2576,23,18,8,6,19,2,12,3,19,11
2577,32,24,2,8,23,2,13,19,24,13
2578,28,23,0,7,19,1,8,4,15,9
2579,29,26,7,22,24,4,7,5,22,9
2580,39,19,6,30,22,5,9,1,14,10
2581,27,18,12,12,21,4,7,62,18,10
2582,20,14,2,33,20,2,13,9,20,12
2583,22,20,9,25,20,2,14,7,22,8
2584,35,18,4,7,25,2,3,1,26,10
2585,24,13,9,16,19,11,16,12,16,11
2586,33,21,2,19,11,3,6,19,18,13
2587,34,22,13,31,21,7,13,3,18,11
2588,32,19,2,13,18,6,10,5,17,10
2589,34,20,3,34,21,1,11,6,19,9
2590,24,8,1,33,20,3,6,29,20,6
2591,23,20,6,10,21,8,12,7,20,13
2592,34,13,4,16,22,1,17,3,24,10
2593,23,27,5,22,20,8,14,5,17,11
2594,33,21,21,14,17,3,12,5,21,8
2595,33,22,1,15,15,2,13,10,19,8
2596,24,17,5,25,26,13,5,8,24,9
2597,26,21,1,24,19,1,20,0,20,9
2598,31,26,5,5,22,3,10,10,13,12
2599,31,24,3,15,22,3,12,6,22,13
2600,29,28,0,24,19,6,11,18,18,13
2601,22,18,5,7,18,1,10,13,23,13
2602,36,20,0,30,19,14,13,33,15,10
2603,38,15,6,19,22,1,7,5,21,10
2604,32,18,0,27,18,11,17,57,20,14
2605,36,20,3,30,24,13,21,22,22,13
2606,41,17,3,27,18,4,13,6,15,12
2607,38,21,0,22,20,4,13,5,11,13
2608,28,24,3,16,16,1,14,6,22,14
2609,29,14,4,16,22,1,17,11,24,8
2610,29,23,6,7,22,9,5,8,19,11
2611,29,11,2,28,19,1,4,8,25,13
2612,26,20,3,30,19,10,7,7,14,11
2613,30,23,0,10,22,1,14,40,22,5
2614,33,16,6,29,20,1,8,2,16,8
2615,33,15,5,5,21,9,11,6,16,15
2616,34,23,0,8,19,6,3,10,11,10
2617,29,24,1,11,22,2,4,28,22,12
2618,33,16,4,18,21,1,11,4,21,13
2619,16,23,1,21,18,2,9,2,18,11
2620,36,22,13,8,21,3,21,16,26,8
2621,27,33,3,8,14,3,13,67,28,8
2622,34,24,1,28,22,2,13,14,17,10
2623,29,21,0,19,20,5,9,1,19,10
2624,28,26,6,31,17,4,9,23,18,10
2625,35,27,10,9,20,5,6,31,28,10
2626,24,20,5,34,26,1,12,10,12,11
2627,21,16,6,6,24,2,6,18,12,13
2628,29,16,4,34,25,1,9,14,14,8
2629,21,21,1,6,16,4,14,6,14,13
2630,26,15,3,16,21,5,11,26,24,11
2631,33,19,1,28,21,1,5,7,18,8
2632,25,16,4,23,20,3,18,2,17,14
2633,31,22,4,25,18,2,12,0,18,9
2634,30,23,2,33,12,15,10,3,17,12
2635,35,24,1,24,19,10,10,15,22,7
2636,29,19,4,15,21,1,12,1,25,8
2637,41,21,0,11,17,6,7,3,22,10
2638,25,22,7,34,26,2,15,2,22,12
2639,31,16,7,26,16,1,5,24,25,12
2640,23,17,0,26,26,1,8,18,19,10
2641,33,19,1,20,19,1,13,7,27,11
2642,40,22,9,28,22,15,12,4,17,9
2643,21,19,18,8,22,6,6,27,23,9
2644,22,30,2,24,16,4,12,6,21,13
2645,28,22,8,25,20,1,12,10,17,8
2646,28,19,11,12,25,14,16,5,24,8
2647,32,21,5,33,19,1,10,6,19,11
2648,27,23,0,19,25,15,18,7,24,12
2649,24,17,3,29,19,1,7,17,24,12
2650,29,20,10,6,19,1,9,3,23,11
2651,33,18,0,19,22,11,11,6,26,7
2652,31,20,7,31,17,4,2,1,19,11
2653,22,18,22,12,17,6,9,2,28,10
2654,30,18,5,16,17,1,6,30,16,13
2655,34,15,4,24,19,1,20,3,23,9
2656,18,20,3,12,21,2,17,63,23,12
2657,32,18,4,22,16,3,11,4,18,12
2658,27,23,0,34,19,9,15,17,15,10
2659,34,15,2,28,18,4,12,7,18,10
2660,29,17,1,27,19,2,7,12,18,8
2661,29,19,1,17,18,1,3,1,17,10
2662,34,19,0,14,15,1,18,3,26,9
2663,32,26,0,29,20,15,4,2,22,10
2664,36,22,2,15,19,1,7,12,22,12
2665,21,23,0,13,18,1,5,10,17,9
2666,23,10,5,6,22,10,10,2,22,12
2667,26,25,9,34,21,3,10,8,28,6
2668,21,19,6,5,21,7,13,10,19,12
2669,28,27,8,34,27,1,7,4,22,11
2670,23,18,0,24,17,4,9,19,21,10
2671,32,15,8,18,20,4,7,26,24,11
2672,30,20,16,7,23,2,9,15,17,12
2673,32,17,1,31,21,1,14,6,25,12
2674,33,23,6,13,20,1,6,7,24,8
2675,31,20,0,28,19,1,12,6,21,12
2676,18,19,5,33,13,5,5,15,25,13
2677,28,17,7,6,18,5,14,2,22,14
2678,31,29,3,12,18,4,17,11,29,7
2679,28,23,10,9,16,5,12,25,21,6
2680,33,17,1,22,13,10,14,3,20,5
2681,37,22,2,24,14,5,8,21,19,10
2682,33,19,2,15,22,2,24,15,14,10
2683,34,19,17,23,24,6,10,3,14,9
2684,30,18,0,27,24,4,8,10,17,11
2685,39,28,5,6,21,3,17,2,13,10
2686,26,15,6,21,21,3,9,14,18,10
2687,24,23,6,17,24,7,8,9,15,10
2688,28,19,4,28,22,10,8,2,18,14
2689,26,24,5,20,17,1,4,3,15,13
2690,32,27,3,18,23,2,6,10,28,5
2691,35,16,3,17,21,1,13,9,22,10
2692,37,16,8,20,25,1,9,18,18,6
2693,28,16,0,22,26,14,11,2,26,6
2694,22,19,0,12,20,2,10,24,18,12
2695,31,17,2,26,21,6,5,25,12,9
2696,29,17,11,30,13,1,6,3,21,10
2697,22,16,2,17,18,4,11,1,22,8
2698,30,17,2,6,18,12,12,1,20,5
2699,28,29,0,25,22,13,7,4,21,10
2700,27,30,4,7,19,5,19,7,22,4
2701,35,12,9,19,19,2,9,5,23,13
2702,29,20,1,27,16,9,6,9,20,10
2703,34,9,0,16,14,1,11,26,25,12
2704,33,14,0,25,19,3,8,2,19,6
2705,37,21,1,12,14,10,16,8,16,9
2706,26,18,30,31,26,3,16,3,21,7
2707,24,20,34,16,15,19,1,6,22,8
2708,29,21,6,11,13,10,14,6,16,9
2709,23,26,18,29,15,6,13,44,22,7
2710,33,21,5,25,21,3,7,1,23,8
2711,35,21,0,13,16,3,11,3,18,6
2712,26,16,1,9,19,10,7,8,21,8
2713,33,17,5,28,17,8,10,0,22,14
2714,31,24,5,18,20,5,11,20,16,9
2715,33,19,10,18,17,1,11,5,20,11
2716,32,19,1,7,23,3,9,1,14,9
2717,34,18,3,9,19,7,21,4,24,7
2718,26,16,3,32,14,8,9,4,18,12
2719,28,25,3,7,20,5,13,13,20,8
2720,27,24,1,6,18,2,9,3,24,11
2721,35,19,2,33,17,6,10,26,26,9
2722,27,22,2,30,20,7,10,12,16,9
2723,39,26,3,31,23,1,13,9,17,9
2724,32,23,10,33,16,2,9,9,12,7
2725,29,25,3,26,16,1,14,68,14,11
2726,28,24,7,25,20,8,17,20,25,8
2727,43,28,2,22,26,3,16,18,22,10
2728,33,24,7,5,19,9,7,17,16,7
2729,36,20,0,25,26,1,17,4,22,9
2730,28,22,5,33,16,3,4,0,13,13
2731,29,17,20,16,17,3,7,14,14,14
2732,34,23,2,23,19,7,5,38,20,9
2733,30,14,0,14,22,10,11,3,18,8
2734,33,24,13,32,16,1,10,2,16,10
2735,34,25,12,20,20,7,11,8,17,10
2736,34,15,1,22,25,2,8,3,17,9
2737,31,23,10,20,19,5,17,12,19,12
2738,26,16,0,7,25,1,17,4,16,12
2739,24,27,5,14,18,1,22,1,18,10
2740,33,21,0,22,22,9,5,9,24,11
2741,21,17,8,27,21,3,10,30,17,12
2742,35,19,2,30,18,10,3,37,18,9
2743,29,22,0,9,20,6,6,1,17,9
2744,22,17,1,23,22,2,15,19,17,7
2745,32,16,7,32,15,7,10,4,13,10
2746,31,23,3,30,20,16,9,30,17,9
2747,32,21,7,11,19,2,11,4,15,9
2748,38,27,7,31,19,1,9,17,17,11
2749,34,23,16,20,17,2,4,2,24,10
2750,25,19,1,15,17,3,17,7,18,4
2751,32,25,0,6,29,5,10,2,16,8
2752,32,22,0,19,20,1,8,63,24,9
2753,32,20,1,28,19,1,8,9,19,11
2754,34,22,6,22,22,1,12,1,19,14
2755,25,16,16,5,20,17,8,6,14,12
2756,26,20,2,31,18,1,4,9,23,11
2757,25,17,5,26,20,4,20,18,23,10
2758,28,16,0,21,19,5,12,5,20,10
2759,20,24,19,24,22,3,6,2,26,12
2760,24,19,17,30,24,1,6,13,21,9
2761,33,19,1,5,18,3,8,26,29,12
2762,27,13,3,19,16,6,9,5,20,10
2763,44,25,0,21,18,3,14,3,18,9
2764,33,27,2,14,25,2,9,10,21,11
2765,27,33,1,19,18,20,17,27,11,11
2766,36,29,10,13,20,5,5,27,13,11
2767,29,21,3,33,23,6,5,3,18,10
2768,25,18,3,15,23,1,7,20,23,12
2769,35,16,0,10,17,4,6,4,21,9
2770,26,19,9,24,20,10,12,8,12,12
2771,29,18,1,25,20,7,8,1,13,10
2772,27,22,2,15,23,10,2,8,18,11
2773,34,19,3,30,13,3,10,4,20,9
2774,22,22,0,9,27,10,5,6,22,8
2775,20,22,4,33,17,1,10,1,22,9
2776,21,19,13,30,22,3,13,15,20,12
2777,19,15,3,17,15,1,6,4,21,12
2778,36,25,3,27,15,8,10,11,26,10
2779,22,16,0,29,18,4,19,2,20,10
2780,32,19,4,8,22,2,16,3,19,6
2781,28,23,10,16,17,2,18,2,18,9
2782,31,21,6,33,17,2,19,7,23,13
2783,33,18,5,27,22,2,16,6,16,12
2784,32,17,0,30,18,3,8,2,21,9
2785,30,19,5,10,18,5,13,7,17,10
2786,24,17,0,27,16,3,9,22,13,13
2787,18,27,4,18,24,4,12,5,23,9
2788,29,21,5,22,21,1,5,13,23,14
2789,31,20,1,30,21,1,4,1,20,6
2790,37,12,3,27,20,3,2,5,16,8
2791,37,19,1,34,21,3,14,4,20,12
2792,25,18,4,34,19,1,16,2,16,9
2793,26,19,1,29,18,2,19,10,16,9
2794,22,22,2,12,20,8,7,26,22,10
2795,32,19,0,10,23,3,7,13,20,12
2796,31,24,3,8,17,7,8,3,17,12
2797,30,19,6,6,20,4,5,15,15,13
2798,32,16,6,8,19,8,10,24,19,6
2799,29,23,13,6,20,3,22,4,22,11
2800,29,20,6,11,20,8,7,9,20,11
2801,33,18,2,34,13,1,8,18,20,7
2802,26,25,13,11,18,1,7,6,27,9
2803,30,28,0,31,27,6,14,3,16,9
2804,22,20,0,10,22,2,16,2,17,13
2805,27,21,0,6,20,2,11,59,16,11
2806,32,10,11,18,17,8,11,0,23,11
2807,25,19,2,29,24,2,12,8,15,9
2808,32,21,2,29,18,2,11,6,16,8
2809,32,20,2,7,28,2,13,4,18,9
2810,26,26,1,20,17,4,10,6,23,12
2811,27,18,8,9,13,1,17,1,20,7
2812,23,16,25,21,19,9,10,7,22,8
2813,33,20,2,27,18,3,10,15,16,10
2814,35,16,26,27,17,11,11,2,20,13
2815,25,24,4,26,20,5,6,15,21,10
2816,34,13,11,33,19,9,17,3,24,9
2817,31,19,4,10,21,2,4,3,22,9
2818,19,20,3,34,19,10,18,19,13,11
2819,27,18,2,27,27,3,15,39,23,10
2820,38,17,6,10,23,9,9,5,21,9
2821,26,29,0,15,23,4,9,14,24,13
2822,31,23,19,22,19,1,12,15,17,15
2823,37,21,11,34,27,3,18,9,21,8
2824,27,22,2,24,16,15,8,12,22,8
2825,27,18,10,33,16,1,4,13,14,15
2826,30,20,13,15,23,14,9,1,16,8
2827,31,19,0,21,22,3,10,15,12,12
2828,31,24,0,19,18,3,16,17,18,11
2829,24,22,9,14,27,2,17,0,23,12
2830,24,15,3,34,22,3,13,4,24,14
2831,38,22,15,29,19,16,6,9,18,9
2832,39,30,1,6,21,2,11,54,12,5
2833,32,22,1,13,22,1,7,2,18,9
2834,22,18,3,10,18,7,11,2,15,11
2835,27,19,6,33,22,6,6,1,17,9
2836,33,17,1,14,22,3,16,1,19,13
2837,20,22,8,33,21,3,8,3,17,9
2838,24,23,1,34,12,10,19,3,19,9
2839,24,20,3,21,24,1,7,4,16,11
2840,27,19,3,23,17,4,9,17,24,13
2841,36,24,2,10,23,5,9,6,20,7
2842,35,23,4,6,18,3,8,6,17,9
2843,28,15,6,26,23,10,11,30,20,15
2844,25,29,0,13,20,3,11,8,24,16
2845,24,15,0,32,17,5,10,7,22,7
2846,28,25,16,11,20,1,14,14,23,9
2847,22,21,0,25,17,6,5,3,28,9
2848,21,26,0,28,19,2,5,8,22,11
2849,24,24,1,21,15,2,14,4,20,9
2850,32,28,13,24,22,1,16,3,18,10
2851,29,24,1,15,16,1,8,3,21,12
2852,24,26,3,23,18,2,5,12,27,8
2853,24,20,17,22,14,2,7,11,17,7
2854,29,16,0,15,19,8,9,8,16,11
2855,29,10,1,29,25,4,7,29,22,10
2856,22,21,0,34,18,3,10,21,12,11
2857,30,23,6,28,21,4,5,5,17,10
2858,34,14,0,7,19,1,8,6,14,13
2859,20,23,0,34,24,5,17,11,18,6
2860,32,26,1,5,25,4,5,3,22,13
2861,24,26,1,30,20,4,7,16,21,7
2862,24,22,4,5,15,3,11,31,18,10
2863,35,16,4,16,21,2,3,4,20,8
2864,31,14,0,29,26,3,14,3,21,13
2865,34,20,8,19,18,5,8,19,19,13
2866,34,22,3,7,18,8,5,4,25,8
2867,32,17,20,24,21,5,5,16,13,9
2868,29,18,5,33,20,10,7,8,17,8
2869,27,22,11,21,23,6,23,13,25,13
2870,35,24,1,16,18,9,6,4,16,10
2871,29,20,2,17,18,1,13,12,20,10
2872,38,25,8,32,26,13,8,13,24,14
2873,25,25,3,16,21,3,13,4,16,11
2874,31,18,4,27,20,3,8,10,23,12
2875,26,20,3,23,18,1,15,9,27,8
2876,28,25,3,20,20,4,12,4,18,11
2877,25,20,4,28,20,7,4,4,18,8
2878,26,23,4,12,23,8,8,16,21,10
2879,24,14,0,34,20,4,16,16,16,8
2880,26,20,10,21,23,4,8,2,11,10
2881,28,24,1,16,16,10,8,46,19,9
2882,27,14,2,34,23,2,7,7,11,8
2883,31,24,8,18,18,12,12,4,14,13
2884,32,14,0,26,18,6,7,19,20,9
2885,28,21,0,18,22,1,6,6,13,12
2886,36,27,5,21,20,5,6,13,22,12
2887,32,16,2,13,19,2,7,8,25,9
2888,27,30,0,10,16,15,11,5,14,8
2889,25,23,6,19,22,1,11,8,21,10
2890,27,15,0,31,22,2,11,6,26,9
2891,30,19,9,31,20,4,15,6,17,11
2892,27,21,4,31,15,4,15,15,24,12
2893,32,20,5,9,17,3,11,8,25,8
2894,28,20,0,8,25,3,7,3,17,9
2895,29,14,0,31,20,3,6,5,28,8
2896,35,22,4,6,21,5,19,27,21,9
2897,25,30,6,24,17,8,8,20,17,10
2898,27,18,2,8,27,17,5,5,21,8
2899,26,19,2,21,17,1,14,10,24,8
2900,34,23,0,27,22,10,8,13,21,10
2901,34,20,5,34,18,2,2,3,18,10
2902,30,18,12,21,23,2,9,13,23,11
2903,34,26,3,8,20,6,11,0,20,13
2904,23,20,0,33,16,1,11,1,15,13
2905,30,26,11,11,19,3,13,3,10,8
2906,29,16,1,26,22,3,7,1,20,8
2907,28,16,0,23,17,4,7,1,22,10
2908,33,11,2,27,23,1,16,5,20,8
2909,28,20,13,22,19,1,10,22,21,13
2910,28,15,4,16,19,3,2,7,24,12
2911,30,27,0,26,18,15,11,1,24,9
2912,22,10,0,11,22,6,8,12,24,8
2913,33,21,9,26,21,2,9,3,18,11
2914,30,16,3,13,24,3,12,18,25,11
2915,28,24,7,18,21,14,1,15,23,11
2916,30,19,4,30,16,7,6,9,18,12
2917,24,15,0,29,19,8,6,3,19,7
2918,27,19,3,28,23,3,12,10,23,9
2919,31,13,1,13,19,26,11,9,24,9
2920,30,19,6,22,27,5,8,15,24,11
2921,32,20,16,30,15,9,10,6,19,8
2922,28,20,0,23,16,10,5,4,24,11
2923,31,20,11,9,22,2,16,2,17,10
2924,25,19,8,17,18,5,5,1,20,10
2925,32,22,2,30,21,13,13,2,15,11
2926,23,28,0,12,22,1,12,18,21,10
2927,35,15,3,17,19,3,8,10,14,8
2928,25,19,1,15,24,2,6,9,20,12
2929,29,16,14,8,22,1,11,13,28,9
2930,25,27,5,34,17,7,18,14,15,6
2931,30,12,1,10,23,4,15,0,24,7
2932,25,30,0,17,19,1,8,9,21,9
2933,33,21,2,21,21,1,13,6,15,10
2934,37,17,3,25,19,3,16,21,21,8
2935,40,19,3,7,19,5,6,7,22,9
2936,20,22,2,27,24,8,5,30,21,8
2937,30,17,8,19,17,6,16,8,15,8
2938,29,18,15,31,18,2,4,21,19,14
2939,37,18,3,13,18,2,21,27,28,10
2940,26,16,2,22,20,8,3,38,17,8
2941,28,21,1,19,17,6,3,0,18,10
2942,38,23,6,25,18,6,14,1,19,9
2943,31,20,10,12,21,3,14,12,20,13
2944,32,18,1,15,20,1,6,12,23,9
2945,32,23,14,30,18,8,6,9,19,7
2946,34,22,0,19,23,5,8,16,17,12
2947,27,26,1,22,12,7,11,0,14,11
2948,22,23,6,29,21,4,4,1,18,7
2949,32,19,0,26,22,2,14,6,27,9
2950,32,22,5,15,18,5,9,6,17,10
2951,22,27,0,34,14,4,22,3,16,10
2952,21,23,2,30,17,3,9,3,17,6
2953,21,20,10,9,18,3,17,70,11,13
2954,19,20,0,20,21,1,13,6,17,9
2955,20,24,5,17,21,1,10,43,25,11
2956,32,26,2,5,19,5,6,2,20,10
2957,25,19,1,7,23,3,0,6,27,16
2958,29,19,2,29,17,1,4,3,15,10
2959,20,19,1,21,25,1,25,2,23,7
2960,32,25,0,16,21,5,8,29,25,12
2961,38,12,3,16,23,6,9,4,15,10
2962,27,24,2,18,23,10,6,8,22,10
2963,38,24,0,5,20,4,1,1,25,9
2964,33,21,3,13,16,4,6,9,18,8
2965,27,19,3,22,16,2,9,7,20,13
2966,32,18,6,13,23,3,1,2,16,12
2967,33,21,10,25,18,4,6,4,16,11
2968,33,12,6,27,16,10,5,7,22,9
2969,35,26,3,23,19,1,12,14,20,10
2970,20,11,1,33,19,1,6,43,20,10
2971,27,12,17,12,19,3,4,4,21,10
2972,30,18,1,8,20,1,12,16,25,9
2973,28,14,4,26,17,1,6,11,14,12
2974,29,26,0,29,19,3,5,11,23,11
2975,28,21,0,7,15,15,9,0,22,9
2976,31,25,4,23,17,13,14,1,22,9
2977,37,12,0,18,23,2,5,23,21,11
2978,30,17,0,28,18,1,13,7,21,12
2979,32,23,2,13,19,1,6,6,25,7
2980,23,22,5,16,13,1,11,5,24,8
2981,30,24,4,29,22,3,8,15,21,9
2982,23,11,0,23,25,6,17,3,18,10
2983,28,17,0,8,20,2,10,9,20,10
2984,24,18,2,17,17,5,14,24,23,7
2985,34,21,0,26,22,2,11,3,19,5
2986,36,22,2,12,26,5,6,1,21,10
2987,29,24,1,24,17,8,9,16,19,12
2988,29,20,1,16,21,2,11,27,17,11
2989,30,19,2,20,20,2,15,4,15,6
2990,24,16,1,12,22,2,17,3,19,9
2991,28,15,3,30,15,12,1,2,20,10
2992,32,27,0,16,18,4,6,29,16,10
2993,30,16,0,11,25,8,13,8,13,10
2994,29,24,1,20,15,6,10,8,26,9
2995,31,26,0,32,21,2,12,4,18,12
2996,29,9,2,11,19,4,7,5,22,11
2997,23,15,0,24,24,7,6,19,13,8
2998,32,17,2,7,21,3,6,2,13,7
2999,30,20,5,9,23,5,7,3,17,9
3000,33,14,5,17,27,2,13,5,22,9
3001,36,18,1,33,30,2,9,10,22,6
3002,30,14,2,33,21,23,6,1,14,7
3003,27,23,2,31,17,1,8,15,26,9
3004,28,17,1,14,24,3,13,10,20,9
3005,37,24,2,10,16,2,7,2,23,11
3006,36,21,2,21,23,1,8,34,17,9
3007,28,23,2,20,14,2,7,1,25,14
3008,40,20,15,19,14,14,4,4,19,11
3009,42,27,3,24,17,5,13,13,12,9
3010,25,21,3,24,21,7,8,7,17,10
3011,31,18,8,19,21,4,7,9,22,9
3012,30,20,1,15,20,2,3,2,17,11
3013,34,19,20,21,21,3,12,83,19,10
3014,28,20,1,5,14,4,10,15,21,12
3015,31,19,2,12,19,4,8,4,21,12
3016,29,15,15,7,21,4,4,12,16,10
3017,35,21,9,12,21,8,14,7,16,11
3018,29,18,1,25,26,1,5,2,14,12
3019,35,14,0,11,20,10,10,5,21,11
3020,28,23,7,14,22,6,5,4,23,10
3021,28,23,1,10,20,1,2,33,14,7
3022,30,30,6,15,20,1,5,4,14,10
3023,27,18,0,30,24,11,2,19,15,7
3024,30,27,5,24,21,5,8,4,21,10
3025,32,20,1,31,22,4,6,35,27,8
3026,29,22,0,33,24,5,18,31,15,10
3027,35,31,8,28,13,1,16,5,24,9
3028,33,20,0,27,10,1,13,2,11,13
3029,32,26,14,8,20,3,9,9,17,9
3030,29,20,8,16,22,7,13,2,18,11
3031,32,30,10,32,12,1,7,28,19,12
3032,30,18,7,27,22,3,10,6,17,7
3033,22,16,3,31,25,8,11,16,28,8
3034,32,11,5,12,24,13,11,19,18,7
3035,31,23,2,17,17,3,10,4,22,10
3036,32,19,11,16,28,2,1,8,21,12
3037,31,17,1,10,18,7,13,38,24,11
3038,26,19,1,19,19,2,3,3,19,11
3039,28,31,2,7,22,3,10,11,21,8
3040,26,20,2,14,20,5,31,13,22,10
3041,28,16,2,5,19,4,7,7,19,13
3042,36,20,10,22,22,5,12,2,23,8
3043,31,21,0,5,22,8,4,18,18,12
3044,19,16,0,33,25,1,10,19,13,8
3045,31,20,1,28,16,13,8,4,27,12
3046,25,15,7,26,13,1,13,35,22,8
3047,19,19,26,21,19,7,17,1,18,9
3048,39,19,3,12,20,14,6,10,22,15
3049,25,19,9,20,16,5,6,13,13,13
3050,24,17,0,30,19,6,14,7,22,10
3051,32,20,4,22,20,1,9,17,26,10
3052,38,22,10,16,20,3,5,9,25,9
3053,31,9,4,12,19,5,8,4,24,11
3054,30,29,11,22,17,9,12,26,21,11
3055,28,17,5,32,20,8,13,5,23,10
3056,38,24,0,27,22,2,9,18,17,15
3057,36,13,3,11,18,4,7,6,26,9
3058,29,19,5,34,24,7,11,16,21,11
3059,28,18,3,9,22,13,16,9,26,11
3060,38,18,6,11,18,1,14,9,23,8
3061,28,17,2,21,23,5,11,19,20,9
3062,28,24,0,34,18,16,7,20,16,11
3063,26,23,1,31,23,1,3,27,20,12
3064,24,17,0,27,13,2,5,8,23,11
3065,29,27,9,19,22,1,19,7,17,8
3066,22,22,2,29,27,7,12,9,15,10
3067,35,20,5,33,19,2,19,5,23,11
3068,31,18,0,18,22,4,16,5,19,12
3069,18,28,5,20,23,2,2,18,20,9
3070,31,29,1,12,16,3,12,12,20,11
